MACH,WAFER_ID,Vf,TOUCHDOWN,PD,X_UM,Y_UM,TE_LABEL,TYPE,LDI_mA,dV/dI,dP/dI,d2V/dI2,d2P/dI2,FLAG,ITH
LIV_54,QCHZZ,1.830186,39,13.605044,-40809,-60116,63K0D,BL LASER,60,0.0046400000000001995,0.28425299999999964,-3.799999999976045e-05,0.004929999999999879,,14.343217004198793
LIV_54,QCHZZ,1.834864,39,13.879438,-40809,-60116,63K0D,BL LASER,61,0.00467799999999996,0.2743940000000009,3.799999999976045e-05,-0.00985899999999873,,14.343217004198793
LIV_54,QCHZZ,1.839581,39,14.148903,-40809,-60116,63K0D,BL LASER,62,0.00471699999999986,0.2694650000000003,3.8999999999900226e-05,-0.004929000000000627,,14.343217004198793
LIV_54,QCHZZ,1.84426,39,14.413438,-40809,-60116,63K0D,BL LASER,63,0.0046790000000001,0.26453499999999863,-3.799999999976045e-05,-0.004930000000001655,,14.343217004198793
LIV_54,QCHZZ,1.350994,40,0.017713,-40809,-59966,63K0G,BL LASER,1,0.007955903225806452,0.23218911290322578,-5.285327783558633e-05,0.0005217078563995622,,14.398035221637723
LIV_54,QCHZZ,1.417472,40,0.01607,-40809,-59966,63K0G,BL LASER,2,0.06647800000000004,-0.0016429999999999986,0.05852209677419359,-0.23383211290322578,,14.398035221637723
LIV_54,QCHZZ,1.458604,40,0.01607,-40809,-59966,63K0G,BL LASER,3,0.041131999999999946,0.0,-0.02534600000000009,0.0016429999999999986,,14.398035221637723
LIV_54,QCHZZ,1.484359,40,0.014427,-40809,-59966,63K0G,BL LASER,4,0.025754999999999972,-0.0016430000000000004,-0.015376999999999974,-0.0016430000000000004,,14.398035221637723
LIV_54,QCHZZ,1.503854,40,0.014427,-40809,-59966,63K0G,BL LASER,5,0.01949500000000004,0.0,-0.006259999999999932,0.0016430000000000004,,14.398035221637723
LIV_54,QCHZZ,1.520105,40,0.009497,-40809,-59966,63K0G,BL LASER,6,0.016251000000000015,-0.00493,-0.0032440000000000246,-0.00493,,14.398035221637723
LIV_54,QCHZZ,1.534346,40,0.006211,-40809,-59966,63K0G,BL LASER,7,0.014240999999999948,-0.003286,-0.0020100000000000673,0.0016440000000000005,,14.398035221637723
LIV_54,QCHZZ,1.547389,40,0.002925,-40809,-59966,63K0G,BL LASER,8,0.013042999999999916,-0.0032860000000000003,-0.0011980000000000324,-4.336808689942018e-19,,14.398035221637723
LIV_54,QCHZZ,1.559312,40,0.002925,-40809,-59966,63K0G,BL LASER,9,0.011923000000000128,0.0,-0.0011199999999997878,0.0032860000000000003,,14.398035221637723
LIV_54,QCHZZ,1.570539,40,0.001282,-40809,-59966,63K0G,BL LASER,10,0.011226999999999876,-0.0016430000000000001,-0.000696000000000252,-0.0016430000000000001,,14.398035221637723
LIV_54,QCHZZ,1.581071,40,0.000361,-40809,-59966,63K0G,BL LASER,11,0.010531999999999986,-0.0009209999999999999,-0.0006949999999998902,0.0007220000000000002,,14.398035221637723
LIV_54,QCHZZ,1.591101,40,0.003647,-40809,-59966,63K0G,BL LASER,12,0.010030000000000205,0.003286,-0.0005019999999997804,0.004207,,14.398035221637723
LIV_54,QCHZZ,1.600667,40,0.01022,-40809,-59966,63K0G,BL LASER,13,0.009565999999999963,0.006573,-0.000464000000000242,0.003287,,14.398035221637723
LIV_54,QCHZZ,1.609692,40,0.021721,-40809,-59966,63K0G,BL LASER,14,0.009024999999999839,0.011501,-0.0005410000000001247,0.004928000000000001,,14.398035221637723
LIV_54,QCHZZ,1.61752,40,0.085801,-40809,-59966,63K0G,BL LASER,15,0.007828000000000168,0.06408,-0.0011969999999996705,0.052579,,14.398035221637723
LIV_54,QCHZZ,1.621406,40,0.424275,-40809,-59966,63K0G,BL LASER,16,0.003885999999999834,0.338474,-0.003942000000000334,0.274394,,14.398035221637723
LIV_54,QCHZZ,1.625756,40,0.756177,-40809,-59966,63K0G,BL LASER,17,0.004350000000000076,0.331902,0.000464000000000242,-0.006572000000000022,,14.398035221637723
LIV_54,QCHZZ,1.630416,40,1.074934,-40809,-59966,63K0G,BL LASER,18,0.0046600000000001085,0.31875700000000007,0.00031000000000003247,-0.013144999999999907,,14.398035221637723
LIV_54,QCHZZ,1.635229,40,1.382189,-40809,-59966,63K0G,BL LASER,19,0.004812999999999956,0.30725499999999983,0.0001529999999998477,-0.011502000000000234,,14.398035221637723
LIV_54,QCHZZ,1.64012,40,1.687802,-40809,-59966,63K0G,BL LASER,20,0.004890999999999979,0.30561300000000013,7.80000000000225e-05,-0.0016419999999996993,,14.398035221637723
LIV_54,QCHZZ,1.645012,40,1.991771,-40809,-59966,63K0G,BL LASER,21,0.004891999999999896,0.30396899999999993,9.999999999177334e-07,-0.0016440000000002009,,14.398035221637723
LIV_54,QCHZZ,1.64998,40,2.295741,-40809,-59966,63K0G,BL LASER,22,0.0049680000000000835,0.3039700000000001,7.600000000018703e-05,1.000000000139778e-06,,14.398035221637723
LIV_54,QCHZZ,1.654987,40,2.59971,-40809,-59966,63K0G,BL LASER,23,0.005006999999999984,0.30396899999999993,3.8999999999900226e-05,-1.000000000139778e-06,,14.398035221637723
LIV_54,QCHZZ,1.659955,40,2.905322,-40809,-59966,63K0G,BL LASER,24,0.0049680000000000835,0.305612,-3.8999999999900226e-05,0.001643000000000061,,14.398035221637723
LIV_54,QCHZZ,1.664962,40,3.206006,-40809,-59966,63K0G,BL LASER,25,0.005006999999999984,0.30068399999999995,3.8999999999900226e-05,-0.0049280000000000435,,14.398035221637723
LIV_54,QCHZZ,1.66993,40,3.508332,-40809,-59966,63K0G,BL LASER,26,0.004967999999999861,0.3023259999999999,-3.900000000012227e-05,0.0016419999999999213,,14.398035221637723
LIV_54,QCHZZ,1.674937,40,3.810658,-40809,-59966,63K0G,BL LASER,27,0.005006999999999984,0.3023260000000003,3.900000000012227e-05,4.440892098500626e-16,,14.398035221637723
LIV_54,QCHZZ,1.679983,40,4.112984,-40809,-59966,63K0G,BL LASER,28,0.005046000000000106,0.3023259999999999,3.900000000012227e-05,-4.440892098500626e-16,,14.398035221637723
LIV_54,QCHZZ,1.68499,40,4.412025,-40809,-59966,63K0G,BL LASER,29,0.005006999999999984,0.2990409999999999,-3.900000000012227e-05,-0.0032849999999999824,,14.398035221637723
LIV_54,QCHZZ,1.689958,40,4.714351,-40809,-59966,63K0G,BL LASER,30,0.0049680000000000835,0.3023259999999999,-3.8999999999900226e-05,0.0032849999999999824,,14.398035221637723
LIV_54,QCHZZ,1.694965,40,5.015034,-40809,-59966,63K0G,BL LASER,31,0.005006999999999984,0.30068300000000026,3.8999999999900226e-05,-0.001642999999999617,,14.398035221637723
LIV_54,QCHZZ,1.699972,40,5.31736,-40809,-59966,63K0G,BL LASER,32,0.005006999999999984,0.3023259999999999,0.0,0.001642999999999617,,14.398035221637723
LIV_54,QCHZZ,1.70494,40,5.618043,-40809,-59966,63K0G,BL LASER,33,0.004967999999999861,0.30068300000000026,-3.900000000012227e-05,-0.001642999999999617,,14.398035221637723
LIV_54,QCHZZ,1.709909,40,5.92037,-40809,-59966,63K0G,BL LASER,34,0.004969000000000001,0.302327,1.000000000139778e-06,0.0016439999999997568,,14.398035221637723
LIV_54,QCHZZ,1.714877,40,6.21941,-40809,-59966,63K0G,BL LASER,35,0.0049680000000000835,0.29903999999999975,-9.999999999177334e-07,-0.003287000000000262,,14.398035221637723
LIV_54,QCHZZ,1.719845,40,6.525022,-40809,-59966,63K0G,BL LASER,36,0.0049680000000000835,0.305612,0.0,0.006572000000000244,,14.398035221637723
LIV_54,QCHZZ,1.724814,40,6.825706,-40809,-59966,63K0G,BL LASER,37,0.004969000000000001,0.3006840000000004,9.999999999177334e-07,-0.004927999999999599,,14.398035221637723
LIV_54,QCHZZ,1.729743,40,7.128032,-40809,-59966,63K0G,BL LASER,38,0.004928999999999961,0.3023259999999999,-4.0000000000040004e-05,0.0016419999999994772,,14.398035221637723
LIV_54,QCHZZ,1.734673,40,7.430358,-40809,-59966,63K0G,BL LASER,39,0.004929999999999879,0.3023259999999999,9.999999999177334e-07,0.0,,14.398035221637723
LIV_54,QCHZZ,1.739603,40,7.734327,-40809,-59966,63K0G,BL LASER,40,0.004930000000000101,0.3039690000000004,2.220446049250313e-16,0.0016430000000005052,,14.398035221637723
LIV_54,QCHZZ,1.74461,40,8.036654,-40809,-59966,63K0G,BL LASER,41,0.005006999999999984,0.302327,7.699999999988272e-05,-0.0016420000000003654,,14.398035221637723
LIV_54,QCHZZ,1.749539,40,8.335694,-40809,-59966,63K0G,BL LASER,42,0.004928999999999961,0.29903999999999975,-7.80000000000225e-05,-0.003287000000000262,,14.398035221637723
LIV_54,QCHZZ,1.754469,40,8.639663,-40809,-59966,63K0G,BL LASER,43,0.004930000000000101,0.3039690000000004,1.000000000139778e-06,0.004929000000000627,,14.398035221637723
LIV_54,QCHZZ,1.759399,40,8.945276,-40809,-59966,63K0G,BL LASER,44,0.004929999999999879,0.30561299999999925,-2.220446049250313e-16,0.0016439999999988686,,14.398035221637723
LIV_54,QCHZZ,1.76429,40,9.250888,-40809,-59966,63K0G,BL LASER,45,0.004890999999999979,0.305612,-3.8999999999900226e-05,-9.999999992515995e-07,,14.398035221637723
LIV_54,QCHZZ,1.769219,40,9.549928,-40809,-59966,63K0G,BL LASER,46,0.004929000000000183,0.29903999999999975,3.800000000020454e-05,-0.006572000000000244,,14.398035221637723
LIV_54,QCHZZ,1.774149,40,9.852255,-40809,-59966,63K0G,BL LASER,47,0.004929999999999879,0.302327,9.999999996956888e-07,0.003287000000000262,,14.398035221637723
LIV_54,QCHZZ,1.779079,40,10.152938,-40809,-59966,63K0G,BL LASER,48,0.004930000000000101,0.30068300000000114,2.220446049250313e-16,-0.0016439999999988686,,14.398035221637723
LIV_54,QCHZZ,1.78397,40,10.455264,-40809,-59966,63K0G,BL LASER,49,0.004890999999999979,0.302325999999999,-3.900000000012227e-05,0.0016429999999978406,,14.398035221637723
LIV_54,QCHZZ,1.788822,40,10.754304,-40809,-59966,63K0G,BL LASER,50,0.004851999999999856,0.29903999999999975,-3.900000000012227e-05,-0.003285999999999234,,14.398035221637723
LIV_54,QCHZZ,1.793636,40,11.054987,-40809,-59966,63K0G,BL LASER,51,0.004814000000000096,0.30068300000000114,-3.799999999976045e-05,0.0016430000000013933,,14.398035221637723
LIV_54,QCHZZ,1.798488,40,11.352384,-40809,-59966,63K0G,BL LASER,52,0.0048520000000000785,0.29739700000000013,3.799999999998249e-05,-0.0032860000000010103,,14.398035221637723
LIV_54,QCHZZ,1.803341,40,11.648138,-40809,-59966,63K0G,BL LASER,53,0.004852999999999996,0.29575399999999874,9.999999999177334e-07,-0.0016430000000013933,,14.398035221637723
LIV_54,QCHZZ,1.808193,40,11.947178,-40809,-59966,63K0G,BL LASER,54,0.004851999999999856,0.29903999999999975,-1.000000000139778e-06,0.0032860000000010103,,14.398035221637723
LIV_54,QCHZZ,1.813007,40,12.241289,-40809,-59966,63K0G,BL LASER,55,0.004814000000000096,0.2941110000000009,-3.799999999976045e-05,-0.004928999999998851,,14.398035221637723
LIV_54,QCHZZ,1.817859,40,12.541973,-40809,-59966,63K0G,BL LASER,56,0.004851999999999856,0.3006840000000004,3.799999999976045e-05,0.006572999999999496,,14.398035221637723
LIV_54,QCHZZ,1.822712,40,12.83444,-40809,-59966,63K0G,BL LASER,57,0.004853000000000218,0.29246700000000025,1.0000000003618226e-06,-0.00821700000000014,,14.398035221637723
LIV_54,QCHZZ,1.827603,40,13.123622,-40809,-59966,63K0G,BL LASER,58,0.004890999999999979,0.2891819999999985,3.799999999976045e-05,-0.0032850000000017587,,14.398035221637723
LIV_54,QCHZZ,1.832417,40,13.412804,-40809,-59966,63K0G,BL LASER,59,0.004813999999999874,0.28918200000000027,-7.700000000010476e-05,1.7763568394002505e-15,,14.398035221637723
LIV_54,QCHZZ,1.83723,40,13.700342,-40809,-59966,63K0G,BL LASER,60,0.004812999999999956,0.2875379999999996,-9.999999999177334e-07,-0.001644000000000645,,14.398035221637723
LIV_54,QCHZZ,1.841967,40,13.982952,-40809,-59966,63K0G,BL LASER,61,0.004736999999999991,0.28261000000000003,-7.599999999996498e-05,-0.004927999999999599,,14.398035221637723
LIV_54,QCHZZ,1.846742,40,14.27049,-40809,-59966,63K0G,BL LASER,62,0.004775000000000196,0.2875380000000014,3.800000000020454e-05,0.004928000000001376,,14.398035221637723
LIV_54,QCHZZ,1.851556,40,14.543241,-40809,-59966,63K0G,BL LASER,63,0.004813999999999874,0.2727509999999995,3.899999999967818e-05,-0.014787000000001882,,14.398035221637723
LIV_54,QCHZZ,1.353457,41,0.014427,-40553,-60449,63K08,BL LASER,1,0.008033854838709678,0.23433570967741937,-5.193314255983555e-05,0.0006196014568158088,,14.44387214633833
LIV_54,QCHZZ,1.416736,41,0.014427,-40553,-60449,63K08,BL LASER,2,0.06327900000000009,0.0,0.05524514516129041,-0.23433570967741937,,14.44387214633833
LIV_54,QCHZZ,1.459387,41,0.014427,-40553,-60449,63K08,BL LASER,3,0.042650999999999994,0.0,-0.02062800000000009,0.0,,14.44387214633833
LIV_54,QCHZZ,1.485507,41,0.01114,-40553,-60449,63K08,BL LASER,4,0.02611999999999992,-0.003287,-0.016531000000000073,-0.003287,,14.44387214633833
LIV_54,QCHZZ,1.505021,41,0.014427,-40553,-60449,63K08,BL LASER,5,0.01951400000000003,0.003287,-0.00660599999999989,0.006574,,14.44387214633833
LIV_54,QCHZZ,1.521329,41,0.01607,-40553,-60449,63K08,BL LASER,6,0.01630799999999999,0.0016430000000000004,-0.003206000000000042,-0.0016439999999999996,,14.44387214633833
LIV_54,QCHZZ,1.535744,41,0.017713,-40553,-60449,63K08,BL LASER,7,0.014415000000000067,0.0016429999999999986,-0.0018929999999999225,-1.734723475976807e-18,,14.44387214633833
LIV_54,QCHZZ,1.548808,41,0.020999,-40553,-60449,63K08,BL LASER,8,0.013063999999999965,0.0032860000000000007,-0.0013510000000001021,0.001643000000000002,,14.44387214633833
LIV_54,QCHZZ,1.560828,41,0.020999,-40553,-60449,63K08,BL LASER,9,0.012020000000000142,0.0,-0.0010439999999998228,-0.0032860000000000007,,14.44387214633833
LIV_54,QCHZZ,1.572076,41,0.020999,-40553,-60449,63K08,BL LASER,10,0.011247999999999925,0.0,-0.000772000000000217,0.0,,14.44387214633833
LIV_54,QCHZZ,1.582783,41,0.020999,-40553,-60449,63K08,BL LASER,11,0.010707000000000022,0.0,-0.0005409999999999027,0.0,,14.44387214633833
LIV_54,QCHZZ,1.592872,41,0.017713,-40553,-60449,63K08,BL LASER,12,0.010089000000000015,-0.0032860000000000007,-0.0006180000000000074,-0.0032860000000000007,,14.44387214633833
LIV_54,QCHZZ,1.602497,41,0.009497,-40553,-60449,63K08,BL LASER,13,0.009624999999999995,-0.008216,-0.00046400000000001995,-0.004929999999999999,,14.44387214633833
LIV_54,QCHZZ,1.611621,41,0.003647,-40553,-60449,63K08,BL LASER,14,0.00912399999999991,-0.00585,-0.0005010000000000847,0.002365999999999999,,14.44387214633833
LIV_54,QCHZZ,1.619392,41,0.077586,-40553,-60449,63K08,BL LASER,15,0.007770999999999972,0.073939,-0.0013529999999999376,0.079789,,14.44387214633833
LIV_54,QCHZZ,1.623455,41,0.412774,-40553,-60449,63K08,BL LASER,16,0.00406300000000015,0.335188,-0.0037079999999998225,0.26124899999999995,,14.44387214633833
LIV_54,QCHZZ,1.627943,41,0.739746,-40553,-60449,63K08,BL LASER,17,0.0044879999999998255,0.32697200000000004,0.00042499999999967564,-0.008215999999999946,,14.44387214633833
LIV_54,QCHZZ,1.632741,41,1.055217,-40553,-60449,63K08,BL LASER,18,0.00479800000000008,0.31547100000000006,0.0003100000000002545,-0.011500999999999983,,14.44387214633833
LIV_54,QCHZZ,1.637653,41,1.364116,-40553,-60449,63K08,BL LASER,19,0.0049120000000000275,0.30889900000000003,0.00011399999999994748,-0.006572000000000022,,14.44387214633833
LIV_54,QCHZZ,1.642682,41,1.671371,-40553,-60449,63K08,BL LASER,20,0.00502899999999995,0.30725499999999983,0.00011699999999992272,-0.0016440000000002009,,14.44387214633833
LIV_54,QCHZZ,1.647673,41,1.978627,-40553,-60449,63K08,BL LASER,21,0.004990999999999968,0.307256,-3.799999999998249e-05,1.000000000139778e-06,,14.44387214633833
LIV_54,QCHZZ,1.652779,41,2.284239,-40553,-60449,63K08,BL LASER,22,0.005106000000000055,0.305612,0.00011500000000008725,-0.0016439999999999788,,14.44387214633833
LIV_54,QCHZZ,1.657885,41,2.591495,-40553,-60449,63K08,BL LASER,23,0.005106000000000055,0.3072560000000002,0.0,0.0016440000000002009,,14.44387214633833
LIV_54,QCHZZ,1.662952,41,2.892178,-40553,-60449,63K08,BL LASER,24,0.005066999999999933,0.3006829999999998,-3.900000000012227e-05,-0.006573000000000384,,14.44387214633833
LIV_54,QCHZZ,1.668097,41,3.199433,-40553,-60449,63K08,BL LASER,25,0.005144999999999955,0.30725500000000006,7.80000000000225e-05,0.006572000000000244,,14.44387214633833
LIV_54,QCHZZ,1.673164,41,3.50176,-40553,-60449,63K08,BL LASER,26,0.005067000000000155,0.302327,-7.799999999980045e-05,-0.0049280000000000435,,14.44387214633833
LIV_54,QCHZZ,1.678309,41,3.802443,-40553,-60449,63K08,BL LASER,27,0.005144999999999955,0.3006829999999998,7.799999999980045e-05,-0.0016440000000002009,,14.44387214633833
LIV_54,QCHZZ,1.683415,41,4.09984,-40553,-60449,63K08,BL LASER,28,0.005106000000000055,0.2973970000000006,-3.8999999999900226e-05,-0.003285999999999234,,14.44387214633833
LIV_54,QCHZZ,1.688521,41,4.402166,-40553,-60449,63K08,BL LASER,29,0.005105999999999833,0.3023259999999999,-2.220446049250313e-16,0.004928999999999295,,14.44387214633833
LIV_54,QCHZZ,1.693628,41,4.702849,-40553,-60449,63K08,BL LASER,30,0.005106999999999973,0.30068299999999937,1.000000000139778e-06,-0.0016430000000005052,,14.44387214633833
LIV_54,QCHZZ,1.698734,41,5.006819,-40553,-60449,63K08,BL LASER,31,0.005106000000000055,0.3039700000000005,-9.999999999177334e-07,0.00328700000000115,,14.44387214633833
LIV_54,QCHZZ,1.70384,41,5.310788,-40553,-60449,63K08,BL LASER,32,0.005106000000000055,0.3039689999999995,0.0,-1.0000000010279564e-06,,14.44387214633833
LIV_54,QCHZZ,1.708946,41,5.611471,-40553,-60449,63K08,BL LASER,33,0.005106000000000055,0.30068300000000026,0.0,-0.003285999999999234,,14.44387214633833
LIV_54,QCHZZ,1.714052,41,5.912154,-40553,-60449,63K08,BL LASER,34,0.005105999999999833,0.30068300000000026,-2.220446049250313e-16,0.0,,14.44387214633833
LIV_54,QCHZZ,1.719081,41,6.216124,-40553,-60449,63K08,BL LASER,35,0.005029000000000172,0.30396999999999963,-7.699999999966067e-05,0.0032869999999993738,,14.44387214633833
LIV_54,QCHZZ,1.724187,41,6.513521,-40553,-60449,63K08,BL LASER,36,0.005105999999999833,0.29739700000000013,7.699999999966067e-05,-0.006572999999999496,,14.44387214633833
LIV_54,QCHZZ,1.729293,41,6.814204,-40553,-60449,63K08,BL LASER,37,0.005106000000000055,0.30068300000000026,2.220446049250313e-16,0.003286000000000122,,14.44387214633833
LIV_54,QCHZZ,1.734361,41,7.109958,-40553,-60449,63K08,BL LASER,38,0.0050680000000000724,0.29575399999999963,-3.799999999998249e-05,-0.004929000000000627,,14.44387214633833
LIV_54,QCHZZ,1.739467,41,7.410641,-40553,-60449,63K08,BL LASER,39,0.005106000000000055,0.30068300000000026,3.799999999998249e-05,0.004929000000000627,,14.44387214633833
LIV_54,QCHZZ,1.744496,41,7.706395,-40553,-60449,63K08,BL LASER,40,0.00502899999999995,0.29575399999999963,-7.700000000010476e-05,-0.004929000000000627,,14.44387214633833
LIV_54,QCHZZ,1.749563,41,8.007078,-40553,-60449,63K08,BL LASER,41,0.005066999999999933,0.30068300000000026,3.799999999998249e-05,0.004929000000000627,,14.44387214633833
LIV_54,QCHZZ,1.754631,41,8.309405,-40553,-60449,63K08,BL LASER,42,0.0050680000000000724,0.302327,1.000000000139778e-06,0.0016439999999997568,,14.44387214633833
LIV_54,QCHZZ,1.759737,41,8.610088,-40553,-60449,63K08,BL LASER,43,0.005106000000000055,0.30068299999999937,3.799999999998249e-05,-0.001644000000000645,,14.44387214633833
LIV_54,QCHZZ,1.764727,41,8.910771,-40553,-60449,63K08,BL LASER,44,0.004989999999999828,0.30068300000000114,-0.00011600000000022703,1.7763568394002505e-15,,14.44387214633833
LIV_54,QCHZZ,1.769756,41,9.216383,-40553,-60449,63K08,BL LASER,45,0.005029000000000172,0.305612,3.9000000000344315e-05,0.004928999999998851,,14.44387214633833
LIV_54,QCHZZ,1.774746,41,9.520353,-40553,-60449,63K08,BL LASER,46,0.004989999999999828,0.30396999999999963,-3.9000000000344315e-05,-0.0016420000000003654,,14.44387214633833
LIV_54,QCHZZ,1.779775,41,9.821036,-40553,-60449,63K08,BL LASER,47,0.005029000000000172,0.30068299999999937,3.9000000000344315e-05,-0.003287000000000262,,14.44387214633833
LIV_54,QCHZZ,1.784842,41,10.120076,-40553,-60449,63K08,BL LASER,48,0.005066999999999933,0.29903999999999975,3.799999999976045e-05,-0.001642999999999617,,14.44387214633833
LIV_54,QCHZZ,1.789871,41,10.414187,-40553,-60449,63K08,BL LASER,49,0.00502899999999995,0.2941110000000009,-3.799999999998249e-05,-0.004928999999998851,,14.44387214633833
LIV_54,QCHZZ,1.794861,41,10.718156,-40553,-60449,63K08,BL LASER,50,0.00499000000000005,0.3039690000000004,-3.8999999999900226e-05,0.009857999999999478,,14.44387214633833
LIV_54,QCHZZ,1.799852,41,11.017197,-40553,-60449,63K08,BL LASER,51,0.004990999999999968,0.299040999999999,9.999999999177334e-07,-0.004928000000001376,,14.44387214633833
LIV_54,QCHZZ,1.804765,41,11.319523,-40553,-60449,63K08,BL LASER,52,0.004912999999999945,0.30232600000000076,-7.80000000000225e-05,0.0032850000000017587,,14.44387214633833
LIV_54,QCHZZ,1.809716,41,11.613634,-40553,-60449,63K08,BL LASER,53,0.00495100000000015,0.2941109999999991,3.800000000020454e-05,-0.008215000000001638,,14.44387214633833
LIV_54,QCHZZ,1.814745,41,11.909388,-40553,-60449,63K08,BL LASER,54,0.00502899999999995,0.2957540000000005,7.799999999980045e-05,0.0016430000000013933,,14.44387214633833
LIV_54,QCHZZ,1.819735,41,12.200212,-40553,-60449,63K08,BL LASER,55,0.00499000000000005,0.29082400000000064,-3.8999999999900226e-05,-0.004929999999999879,,14.44387214633833
LIV_54,QCHZZ,1.824687,41,12.494323,-40553,-60449,63K08,BL LASER,56,0.004951999999999845,0.2941109999999991,-3.800000000020454e-05,0.0032869999999984856,,14.44387214633833
LIV_54,QCHZZ,1.8296,41,12.790077,-40553,-60449,63K08,BL LASER,57,0.004912999999999945,0.2957540000000005,-3.8999999999900226e-05,0.0016430000000013933,,14.44387214633833
LIV_54,QCHZZ,1.834513,41,13.082545,-40553,-60449,63K08,BL LASER,58,0.004913000000000167,0.2924679999999995,2.220446049250313e-16,-0.0032860000000010103,,14.44387214633833
LIV_54,QCHZZ,1.839503,41,13.368441,-40553,-60449,63K08,BL LASER,59,0.00499000000000005,0.28589600000000104,7.699999999988272e-05,-0.006571999999998468,,14.44387214633833
LIV_54,QCHZZ,1.844455,41,13.654336,-40553,-60449,63K08,BL LASER,60,0.004951999999999845,0.285895,-3.800000000020454e-05,-1.0000000010279564e-06,,14.44387214633833
LIV_54,QCHZZ,1.849406,41,13.945161,-40553,-60449,63K08,BL LASER,61,0.00495100000000015,0.2908249999999999,-9.999999996956888e-07,0.004929999999999879,,14.44387214633833
LIV_54,QCHZZ,1.854319,41,14.234343,-40553,-60449,63K08,BL LASER,62,0.004912999999999945,0.28918200000000027,-3.800000000020454e-05,-0.001642999999999617,,14.44387214633833
LIV_54,QCHZZ,1.859271,41,14.520238,-40553,-60449,63K08,BL LASER,63,0.004951999999999845,0.285895,3.8999999999900226e-05,-0.003287000000000262,,14.44387214633833
LIV_54,QCHZZ,0.192394,42,0.012784,-40553,-60299,63K0B,BL LASER,1,0.026885112903225806,0.2339911935483871,-0.00035375988553590257,0.0008371581685744018,NO LASER,
LIV_54,QCHZZ,0.23197,42,0.014427,-40553,-60299,63K0B,BL LASER,2,0.039576,0.0016430000000000004,0.012690887096774194,-0.2323481935483871,NO LASER,
LIV_54,QCHZZ,0.257213,42,0.012784,-40553,-60299,63K0B,BL LASER,3,0.025243000000000015,-0.0016430000000000004,-0.014332999999999985,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,0.276043,42,0.012784,-40553,-60299,63K0B,BL LASER,4,0.018829999999999958,0.0,-0.0064130000000000575,0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,0.291164,42,0.01607,-40553,-60299,63K0B,BL LASER,5,0.015120999999999996,0.0032860000000000007,-0.0037089999999999623,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,0.30389,42,0.019356,-40553,-60299,63K0B,BL LASER,6,0.012726000000000015,0.0032860000000000007,-0.0023949999999999805,0.0,NO LASER,
LIV_54,QCHZZ,0.314993,42,0.022642,-40553,-60299,63K0B,BL LASER,7,0.01110300000000003,0.0032859999999999973,-0.0016229999999999856,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,0.324899,42,0.025928,-40553,-60299,63K0B,BL LASER,8,0.00990599999999997,0.0032860000000000007,-0.0011970000000000591,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,0.333723,42,0.025928,-40553,-60299,63K0B,BL LASER,9,0.008823999999999999,0.0,-0.0010819999999999719,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,0.341813,42,0.029214,-40553,-60299,63K0B,BL LASER,10,0.008089999999999986,0.0032860000000000007,-0.0007340000000000124,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,0.349285,42,0.027571,-40553,-60299,63K0B,BL LASER,11,0.007472000000000034,-0.001643000000000002,-0.0006179999999999519,-0.004929000000000003,NO LASER,
LIV_54,QCHZZ,0.356138,42,0.029214,-40553,-60299,63K0B,BL LASER,12,0.006852999999999998,0.001643000000000002,-0.0006190000000000362,0.003286000000000004,NO LASER,
LIV_54,QCHZZ,0.362567,42,0.025928,-40553,-60299,63K0B,BL LASER,13,0.0064289999999999625,-0.0032860000000000007,-0.00042400000000003546,-0.004929000000000003,NO LASER,
LIV_54,QCHZZ,0.368571,42,0.025928,-40553,-60299,63K0B,BL LASER,14,0.006004000000000009,0.0,-0.0004249999999999532,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,0.374227,42,0.025928,-40553,-60299,63K0B,BL LASER,15,0.005655999999999994,0.0,-0.00034800000000001496,0.0,NO LASER,
LIV_54,QCHZZ,0.379652,42,0.025928,-40553,-60299,63K0B,BL LASER,16,0.005425000000000013,0.0,-0.00023099999999998122,0.0,NO LASER,
LIV_54,QCHZZ,0.384767,42,0.029214,-40553,-60299,63K0B,BL LASER,17,0.005115000000000036,0.0032860000000000007,-0.00030999999999997696,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,0.389612,42,0.025928,-40553,-60299,63K0B,BL LASER,18,0.004844999999999988,-0.0032860000000000007,-0.000270000000000048,-0.0065720000000000015,NO LASER,
LIV_54,QCHZZ,0.394225,42,0.024285,-40553,-60299,63K0B,BL LASER,19,0.004612999999999978,-0.0016429999999999986,-0.00023200000000000998,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,0.398683,42,0.022642,-40553,-60299,63K0B,BL LASER,20,0.0044580000000000175,-0.001643000000000002,-0.00015499999999996072,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,0.40291,42,0.017713,-40553,-60299,63K0B,BL LASER,21,0.004226999999999981,-0.004928999999999999,-0.00023100000000003673,-0.0032859999999999973,NO LASER,
